NSID	W1HhID	W1AgeIf	W1Sex	W1MarStat	W1LiveWit	W1EmpStat	W1EthGrp	W1R_1	W1R_2	W1R_3	W1R_4	W1R_5	W1R_6	W1R_7	W1R_8	W1R_9	W1R_10	W1R_11	W1R_12	W1R_13	W1R_14	W1STypeE	W1mainres	W1secores	W1histres	W1vInfoN	Designweight
NS15815M	3	42	1	2	-91	1	10	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.227972914986396
NS15815M	4	12	1	-91	-91	-91	10	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.227972914986396
NS15815M	5	6	2	-91	-91	-91	10	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.227972914986396
NS15815M	6	13	1	-91	-91	-91	10	21	21	21	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.227972914986396
NS10318B	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS10318B	2	58	2	4	2	6	1	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS10318B	3	12	1	-91	-91	-91	1	13	19	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS10318B	4	10	2	-91	-91	-91	1	13	19	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS10318B	5	8	2	-91	-91	-91	1	13	19	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS10318B	6	6	1	-91	-91	-91	1	13	19	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS22311V	1	14	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.565351620564884
NS22311V	2	45	2	4	-91	6	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.565351620564884
NS22311V	3	18	1	1	2	5	9	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.565351620564884
NS10110N	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS10110N	2	41	2	2	-91	6	1	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS10110N	3	35	1	2	-91	3	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS10110N	4	17	1	1	2	3	1	15	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	15	2	3	3	2	1.36628717976343
NS10110N	5	14	1	-91	-91	-91	1	15	3	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS10110N	6	21	1	1	2	3	1	15	3	6	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	15	2	3	3	2	1.36628717976343
NS13150D	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13150D	2	48	2	2	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13150D	3	49	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13150D	4	16	1	1	2	1	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	4	1.36628717976343
NS18866Y	1	14	1	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	0	3	.197368486215932
NS18866Y	2	38	1	2	-91	1	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	0	3	.197368486215932
NS18866Y	3	37	2	2	-91	1	12	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	0	3	.197368486215932
NS13695Y	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.370173169347943
NS13695Y	2	46	2	4	2	1	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.370173169347943
NS13695Y	3	21	1	1	2	5	8	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.370173169347943
NS24481A	1	14	1	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.296052729323898
NS24481A	2	77	2	2	-91	7	12	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.296052729323898
NS24481A	3	72	1	2	-91	7	12	20	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.296052729323898
NS24481A	4	30	1	1	2	8	12	21	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.296052729323898
NS25356Q	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25356Q	2	52	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25356Q	3	48	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24945M	1	14	1	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.280712770551838
NS24945M	2	36	1	2	-91	1	10	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.280712770551838
NS24945M	3	32	2	2	-91	6	10	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.280712770551838
NS24945M	4	16	1	1	2	5	10	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.280712770551838
NS24945M	5	14	1	-91	-91	-91	10	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.280712770551838
NS12126F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.994593937077361
NS12126F	2	51	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.994593937077361
NS12126F	3	48	2	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.994593937077361
NS12126F	4	15	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	.994593937077361
NS15865K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS15865K	2	41	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS15865K	3	41	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS15865K	4	18	1	1	2	1	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	2	1.36628717976343
NS19142K	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.370173169347943
NS19142K	2	45	2	4	-91	4	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.370173169347943
NS19142K	3	17	2	1	2	5	8	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.370173169347943
NS11100P	1	14	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.421069155827757
NS11100P	2	58	1	2	-91	1	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.421069155827757
NS11100P	3	42	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.421069155827757
NS11100P	4	12	2	-91	-91	-91	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.421069155827757
NS11100P	5	9	1	-91	-91	-91	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.421069155827757
NS19576G	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.28852100335871
NS19576G	2	51	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.28852100335871
NS19576G	3	49	2	2	-91	6	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.28852100335871
NS16982T	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS16982T	2	38	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS16982T	3	39	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS16982T	4	12	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS17615Z	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	2	1.36628717976343
NS17615Z	2	52	1	4	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	2	1.36628717976343
NS22049F	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.370173169347943
NS22049F	2	38	2	2	-91	1	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.370173169347943
NS22049F	3	44	1	2	-91	1	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.370173169347943
NS22049F	4	12	1	-91	-91	-91	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.370173169347943
NS22049F	5	21	2	1	2	5	8	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.370173169347943
NS22049F	6	73	2	6	2	7	8	20	21	8	20	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	.370173169347943
NS11748P	1	14	2	-91	-91	-91	17	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.365572593787429
NS11748P	2	49	2	5	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.365572593787429
NS11748P	3	12	2	-91	-91	-91	17	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.365572593787429
NS11748P	4	19	1	1	2	3	17	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	2	0	2	5	.365572593787429
NS11748P	5	18	1	1	2	3	17	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	2	0	2	5	.365572593787429
NS25984K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS25984K	2	46	2	2	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS25984K	3	45	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS25984K	4	12	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS25876Q	1	14	1	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.296052729323898
NS25876Q	2	39	2	1	-91	1	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.296052729323898
NS25876Q	3	17	1	1	2	1	12	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	0	2	5	.296052729323898
NS25876Q	4	16	1	1	2	1	12	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	0	2	5	.296052729323898
NS25876Q	5	4	2	-91	-91	-91	12	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.296052729323898
NS14594Q	1	14	1	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.246782112898629
NS14594Q	2	35	1	2	-91	6	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.246782112898629
NS14594Q	3	34	2	2	-91	6	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.246782112898629
NS14594Q	4	8	2	-91	-91	-91	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.246782112898629
NS14594Q	5	12	1	-91	-91	-91	8	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.246782112898629
NS16348J	1	14	1	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS16348J	2	42	2	2	-91	6	13	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS16348J	3	43	1	2	-91	2	13	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS16348J	4	20	2	1	2	5	13	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS16348J	5	17	2	1	2	5	13	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS16348J	6	10	2	-91	-91	-91	13	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS16348J	7	9	1	-91	-91	-91	13	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	.196456906931692
NS15434R	1	14	2	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.365572593787429
NS15434R	2	38	2	2	-91	1	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.365572593787429
NS15434R	3	41	1	2	-91	1	12	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.365572593787429
NS15434R	4	15	1	-91	-91	-91	12	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.365572593787429
NS24079F	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS24079F	2	37	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS24079F	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS24079F	4	16	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS24079F	5	11	2	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS18918E	1	14	1	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS18918E	2	37	2	2	-91	2	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS18918E	3	38	1	2	-91	1	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS18918E	4	9	1	-91	-91	-91	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS17106V	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	4	1.36628717976343
NS17106V	2	40	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	4	1.36628717976343
NS17106V	3	10	2	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	4	1.36628717976343
NS17106V	4	48	1	2	-91	1	1	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	4	1.36628717976343
NS24593Z	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24593Z	2	40	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24593Z	3	43	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24593Z	4	16	2	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS14736E	1	13	2	-91	-91	-91	7	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.07831396545088
NS14736E	2	41	2	2	-91	6	7	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.07831396545088
NS14736E	3	47	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.07831396545088
NS14736E	4	10	2	-91	-91	-91	7	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.07831396545088
NS19361C	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976343
NS19361C	2	44	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976343
NS19361C	3	57	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976343
NS11469Y	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11469Y	2	44	2	4	2	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11469Y	3	7	1	-91	-91	-91	1	14	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS14441M	1	14	2	-91	-91	-91	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.365572593787429
NS14441M	2	51	2	5	-91	1	2	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.365572593787429
NS22299H	1	14	1	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS22299H	2	51	1	2	-91	1	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS22299H	3	45	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS22299H	4	25	1	2	-91	1	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	24	2	3	3	6	.421069155827757
NS22299H	5	22	1	1	2	5	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS22299H	6	26	2	2	-91	6	9	18	7	7	1	18	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS15524Z	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS15524Z	2	50	2	5	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS15524Z	3	16	2	1	2	5	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS15524Z	4	9	1	-91	-91	-91	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS24515V	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24515V	2	31	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24515V	3	33	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24515V	4	11	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24515V	5	8	2	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS15861F	1	13	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.11920241387626
NS15861F	2	44	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.11920241387626
NS15861F	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.11920241387626
NS15861F	4	16	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.11920241387626
NS15861F	5	11	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.11920241387626
NS20483V	1	13	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS20483V	2	32	2	3	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS20483V	3	37	1	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS20483V	4	5	2	-91	-91	-91	1	14	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13922P	1	13	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173338170319
NS13922P	2	43	2	2	-91	1	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173338170319
NS13922P	3	45	1	2	-91	1	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173338170319
NS13922P	4	17	2	1	2	5	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173338170319
NS12774P	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12774P	2	67	2	5	-91	7	1	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS21863K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS21863K	2	46	2	2	-91	4	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS21863K	3	41	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS11402Y	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11402Y	2	48	1	5	2	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11402Y	3	18	2	1	2	5	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11402Y	4	12	2	-91	-91	-91	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS22515D	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22515D	2	44	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22515D	3	46	1	2	-91	9	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
