NSID	W8HHMID	W8DCHSEX	W8HHMDOBM	W8HHMDOBY	W8DHHMAGE	W8RAGE	W8RELTOKEY
NS19451K	3	2	-9	-9	-1	24	8
NS19451K	4	1	-9	-9	-1	8	8
NS19452L	1	1	5	1965	50	-1	1
NS19452L	2	2	7	1970	45	-1	1
NS19452L	3	1	10	1996	19	-1	8
NS19453M	1	1	1	1993	22	-1	8
NS19455P	1	2	-9	-9	-1	60	1
NS19455P	2	1	-9	-9	-1	79	1
NS19456Q	1	1	-9	-9	-1	53	1
NS19456Q	2	2	-9	-9	-1	55	1
NS19458S	1	1	-9	-9	-1	58	1
NS19458S	2	2	-9	-9	-1	58	1
NS19458S	3	1	-9	-9	-1	29	8
NS19458S	4	2	-9	-9	-1	-8	13
NS19460D	1	2	-9	-9	-1	50	1
NS19460D	2	1	-9	-9	-1	51	1
NS19462F	1	2	8	1961	54	-1	1
NS19462F	2	2	1	1987	29	-1	8
NS19472A	1	2	2	1960	55	-1	1
NS19472A	2	1	6	1953	62	-1	1
NS19485Y	1	1	5	1988	27	-1	23
NS19489C	1	2	4	1977	38	-1	1
NS19489C	2	2	6	2003	12	-1	9
NS19491N	1	1	-9	-9	-1	64	1
NS19492P	1	2	2	1987	28	-1	8
NS19492P	2	1	4	1987	28	-1	23
NS19503R	1	1	11	1958	57	-1	1
NS19503R	2	2	3	1962	54	-1	1
NS19503R	3	2	5	1984	31	-1	8
NS19503R	4	2	2	2003	13	-1	15
NS19503R	5	1	7	2004	11	-1	15
NS19503R	6	2	12	2007	8	-1	15
NS19504S	1	2	12	1959	56	-1	1
NS19504S	2	1	3	1949	67	-1	1
NS19506V	1	2	-9	-9	-1	-8	1
NS19506V	2	1	-9	-9	-1	-8	1
NS19506V	3	2	3	1992	23	-1	8
NS19506V	4	1	3	1996	19	-1	8
NS19511J	1	1	-9	-9	-1	54	1
NS19511J	2	2	-9	-9	-1	57	1
NS19511J	3	2	-9	-9	-1	28	8
NS19512K	1	2	12	1965	50	-1	1
NS19512K	2	2	11	1987	28	-1	8
NS19515N	1	2	3	1967	48	-1	1
NS19526J	1	2	12	1961	54	-1	1
NS19526J	2	1	3	1980	35	-1	23
NS19535C	1	2	6	1974	41	-1	23
NS19535C	2	1	12	1999	16	-1	22
NS19535C	3	1	1	2002	14	-1	22
NS19538F	1	1	-9	-9	-1	50	18
NS19539G	1	2	-9	-9	-1	57	1
NS19539G	2	1	-9	-9	-1	61	1
NS19539G	3	2	-9	-9	-1	31	8
NS19542T	1	1	7	1959	56	-1	1
NS19542T	2	2	-9	-9	-1	52	1
NS19542T	3	1	-9	-9	-1	80	14
NS19542T	4	2	-9	-9	-1	17	8
NS19545X	1	2	-9	-9	-1	-8	1
NS19545X	2	1	-9	-9	-1	-8	15
NS19545X	3	1	6	1991	24	-1	8
NS19545X	4	2	-9	-9	-1	-8	8
NS19547Z	1	2	3	1958	58	-1	1
NS19547Z	2	2	5	1934	82	-1	14
NS19550L	1	2	3	1956	60	-1	1
NS19550L	2	1	12	1991	24	-1	8
NS19550L	3	1	11	1994	21	-1	8
NS19550L	4	1	-9	-9	-1	-8	16
NS19551M	1	1	8	1961	54	-1	1
NS19551M	2	2	10	1967	47	-1	1
NS19551M	3	2	9	1987	27	-1	8
NS19553P	1	-9	-9	-9	-1	-9	1
NS19553P	2	-9	-9	-9	-1	-9	1
NS19562H	1	2	10	1988	27	-1	8
NS19565L	1	2	-9	-9	-1	-9	1
NS19567N	1	2	4	1966	50	-1	1
NS19568P	1	1	7	1960	55	-1	1
NS19568P	2	1	-9	-9	-1	50	19
NS19568P	3	1	-9	-9	-1	35	19
NS19568P	4	2	-9	-9	-1	30	19
NS19574E	1	2	7	1961	54	-1	1
NS19574E	2	1	3	1964	51	-1	1
NS19580V	1	1	-9	-9	-1	-8	1
NS19580V	2	2	-9	-9	-1	-9	1
NS19585A	1	2	3	1972	43	-1	1
NS19585A	2	1	3	1994	21	-1	13
NS19585A	3	2	5	2007	8	-1	8
NS19593S	1	1	5	1957	58	-1	1
NS19593S	2	2	7	1959	56	-1	1
NS19600Q	1	1	4	1985	30	-1	23
NS19608Z	1	2	-9	-9	-1	-9	17
NS19608Z	2	1	-9	-9	-1	-9	17
NS19620E	1	2	8	1964	51	-1	1
NS19620E	2	1	8	1960	55	-1	4
NS19620E	3	1	8	1993	22	-1	8
NS19622G	1	2	-9	-9	-1	-9	1
NS19622G	2	2	-9	-9	-1	-9	8
NS19622G	3	2	-9	-9	-1	-9	8
NS19622G	4	1	-9	-9	-1	-9	1
NS19623H	1	1	2	1991	25	-1	6
NS19638H	1	1	11	1958	57	-1	1
NS19639J	1	2	2	1971	45	-1	1
NS19639J	2	2	1	1996	20	-1	8
NS19641V	1	1	-9	-9	-1	-8	17
NS19641V	2	2	-9	-9	-1	-8	17
NS19641V	3	1	-9	-9	-1	-8	17
NS19641V	4	2	-9	-9	-1	-8	17
NS19641V	5	2	-9	-9	-1	-8	17
NS19641V	6	2	-9	-9	-1	-8	17
NS19641V	7	2	-9	-9	-1	-8	17
NS19641V	8	2	-9	-9	-1	-8	17
NS19641V	9	1	-9	-9	-1	-8	18
NS19641V	10	1	-9	-9	-1	-8	17
NS19657W	1	1	-9	-9	-1	-9	23
NS19657W	2	2	-9	-9	-1	-9	23
NS19657W	3	2	-9	-9	-1	-9	-9
NS19666P	1	2	3	1968	48	-1	1
NS19666P	2	2	11	2002	13	-1	15
NS19670C	1	1	-9	-9	-1	-8	17
NS19670C	2	2	-9	-9	-1	-8	17
NS19670C	3	2	-9	-9	-1	-8	18
NS19670C	4	1	-9	-9	-1	-8	17
NS19673F	1	1	3	1964	51	-1	1
NS19673F	2	1	6	1995	20	-1	8
NS19676J	1	1	-9	-9	-1	55	1
NS19676J	2	2	-9	-9	-1	44	1
NS19676J	3	1	-9	-9	-1	24	8
NS19676J	4	1	-9	-9	-1	18	8
NS19676J	5	1	-9	-9	-1	16	8
NS19676J	6	1	-9	-9	-1	12	8
NS19676J	7	1	-9	-9	-1	8	8
NS19679M	1	2	8	1965	50	-1	1
NS19679M	2	1	5	1993	22	-1	8
NS19679M	3	2	1	1944	71	-1	14
NS19679M	4	1	8	1960	55	-1	1
NS19680X	1	2	5	1962	53	-1	1
NS19689G	1	2	-9	-9	-1	49	1
NS19689G	2	1	-9	-9	-1	52	1
NS19689G	3	1	11	1989	26	-1	8
NS19689G	4	1	4	1988	28	-1	13
NS19689G	5	2	-9	-9	-1	6	15
NS19689G	6	1	10	2007	8	-1	15
NS19698A	1	1	7	1958	57	-1	1
NS19698A	2	2	10	1954	61	-1	1
NS19700S	1	2	-9	-9	-1	52	1
NS19700S	2	1	-9	-9	-1	24	8
NS19703W	1	2	1	1951	65	-1	1
NS19703W	2	1	4	1949	66	-1	1
NS19703W	3	2	12	1983	32	-1	8
NS19703W	4	2	11	2006	9	-1	15
NS19712P	1	1	11	1956	59	-1	1
NS19712P	2	2	10	1959	56	-1	1
NS19714R	1	2	-9	-9	-1	-8	1
NS19714R	2	1	-9	-9	-1	-8	1
NS19717V	1	1	-9	-9	-1	-9	1
NS19717V	2	1	-9	-9	-1	-9	1
NS19717V	3	2	-9	-9	-1	-9	9
NS19725M	1	2	-9	-9	-1	-9	1
NS19725M	2	-9	-9	-9	-1	-9	-9
NS19725M	3	2	-9	-9	-1	-9	-9
NS19725M	4	1	-9	-9	-1	-9	-9
NS19725M	5	1	-9	-9	-1	-9	-9
NS19725M	6	1	-9	-9	-1	-9	-9
NS19727P	1	1	12	1990	25	-1	8
NS19727P	2	1	10	1962	53	-1	1
NS19727P	3	2	11	1964	51	-1	1
NS19733E	1	1	12	1991	24	-1	8
NS19735G	1	1	7	1959	56	-1	1
NS19735G	2	2	4	1961	54	-1	1
NS19741X	1	2	8	1959	56	-1	1
NS19741X	2	1	3	1990	26	-1	8
NS19744A	1	2	1	1954	62	-1	1
NS19744A	2	1	-9	-9	-1	-8	8
NS19744A	3	2	-9	-9	-1	-8	13
NS19744A	4	1	-9	-9	-1	-8	8
NS19744A	5	2	-9	-9	-1	-8	13
NS19744A	6	2	-9	-9	-1	8	15
NS19744A	7	1	-9	-9	-1	2	15
NS19744A	8	2	-9	-9	-1	5	15
NS19746C	1	2	11	1988	27	-1	17
NS19746C	2	2	5	1991	24	-1	17
NS19753T	1	1	4	1992	24	-1	17
NS19753T	2	2	1	1990	26	-1	17
NS19756X	1	2	-9	-9	-1	59	1
NS19756X	2	2	-9	-9	-1	35	9
NS19759A	1	2	5	1990	25	-1	17
NS19759A	2	1	1	1990	26	-1	17
NS19766R	1	2	-9	-9	-1	-9	1
NS19766R	2	1	-9	-9	-1	-9	1
NS19767S	1	1	3	1962	54	-1	1
NS19767S	2	2	3	1968	48	-1	1
NS19767S	3	1	9	1997	18	-1	8
NS19769V	1	1	1	1961	55	-1	1
NS19769V	2	2	5	1965	50	-1	1
NS19769V	3	2	1	1988	28	-1	8
NS19769V	4	1	8	1992	23	-1	8
NS19773H	1	2	5	1966	50	-1	1
NS19773H	2	1	12	1964	51	-1	1
NS19773H	3	1	9	1992	23	-1	8
NS19773H	4	1	10	2005	10	-1	8
NS19773H	5	1	7	1996	20	-1	13
NS19775K	1	2	9	1960	55	-1	1
NS19775K	2	1	10	1956	59	-1	1
NS19775K	3	2	12	1985	29	-1	8
NS19775K	4	1	12	2014	0	-1	15
NS19778N	1	1	-9	-9	-1	65	1
NS19778N	2	2	-9	-9	-1	48	1
NS19778N	3	1	11	1992	22	-1	8
NS19783C	1	1	7	1958	57	-1	1
NS19783C	2	2	-9	-9	-1	45	1
NS19783C	3	1	2	1992	24	-1	8
NS19783C	4	1	8	1993	22	-1	8
NS19793X	1	1	10	1949	66	-1	1
NS19793X	2	2	1	1951	65	-1	1
NS19793X	3	1	7	1986	29	-1	8
NS19794Y	1	2	2	1969	47	-1	1
NS19797B	1	1	-9	-9	-1	-8	23
NS19797B	2	2	8	1968	47	-1	1
NS19801W	1	1	-9	-9	-1	28	18
NS19802X	1	1	7	1961	54	-1	1
NS19802X	2	2	8	1964	51	-1	1
NS19802X	3	2	7	1992	23	-1	8
NS19802X	4	1	10	1995	20	-1	8
NS19802X	5	2	12	1996	19	-1	8
NS19807C	1	2	6	1963	52	-1	1
NS19807C	2	1	2	1960	55	-1	1
NS19811Q	1	-9	-9	-9	-1	-9	1
NS19811Q	2	2	-9	-9	-1	2	6
NS19811Q	3	1	-9	-9	-1	-9	8
NS19812R	1	1	10	1959	56	-1	1
NS19812R	2	2	10	1962	53	-1	1
NS19812R	3	2	10	1994	21	-1	8
NS19824N	1	1	-9	-9	-1	52	1
NS19824N	2	2	-9	-9	-1	50	1
NS19824N	3	1	5	1993	23	-1	8
NS19832F	1	2	1	1961	55	-1	1
NS19832F	2	1	4	1959	57	-1	1
NS19832F	3	1	12	1987	28	-1	8
NS19843B	1	2	8	1967	48	-1	1
NS19843B	2	2	12	1993	22	-1	8
NS19851T	1	2	2	1960	56	-1	1
NS19852V	1	1	5	1990	25	-1	17
NS19852V	2	1	3	1990	25	-1	17
NS19855Y	1	1	6	1989	26	-1	17
NS19855Y	2	2	3	1985	30	-1	17
NS19855Y	3	2	3	1989	26	-1	17
NS19867V	1	2	8	1973	42	-1	1
NS19870G	1	1	6	1966	49	-1	1
NS19870G	2	2	6	1967	48	-1	1
NS19870G	3	1	11	1987	28	-1	8
NS19870G	4	2	9	1987	28	-1	13
NS19877P	1	1	3	1958	58	-1	1
NS19877P	2	2	5	1968	47	-1	1
NS19879R	1	2	-9	-9	-1	-8	23
NS19879R	2	2	-9	-9	-1	-8	23
NS19879R	3	2	-9	-9	-1	-8	23
NS19879R	4	1	-9	-9	-1	-8	23
NS19884F	1	2	8	1969	45	-1	1
NS19884F	2	2	2	1998	17	-1	8
NS19886H	1	2	2	1966	49	-1	1
NS19886H	2	1	-9	-9	-1	-8	4
NS19895B	1	1	7	1953	63	-1	1
NS19895B	2	2	9	1955	60	-1	1
NS19898E	1	1	-9	-9	-1	58	1
NS19898E	2	2	-9	-9	-1	60	1
NS19898E	3	1	-9	-9	-1	30	8
NS19898E	4	2	-9	-9	-1	26	13
NS19898E	5	2	-9	-9	-1	4	15
NS19899F	1	1	-9	-9	-1	24	17
NS19899F	2	2	-9	-9	-1	24	17
NS19899F	3	2	-9	-9	-1	21	17
NS19899F	4	2	-9	-9	-1	-8	17
NS19900X	1	1	3	1959	57	-1	1
NS19900X	2	2	6	1961	54	-1	1
NS19900X	3	2	10	1995	20	-1	8
NS19903A	1	1	-9	-9	-1	54	1
NS19903A	2	2	-9	-9	-1	51	1
NS19903A	3	1	-9	-9	-1	17	8
NS19903A	4	2	-9	-9	-1	16	8
NS19903A	5	2	-9	-9	-1	12	8
NS19903A	6	1	-9	-9	-1	10	8
NS19906D	1	2	5	1957	58	-1	1
NS19906D	2	1	9	1954	61	-1	1
NS19906D	3	2	6	1996	19	-1	8
NS19906D	4	2	5	1992	23	-1	8
NS19909G	1	2	10	1988	27	-1	17
NS19910R	1	2	10	1955	60	-1	1
NS19910R	2	1	5	1955	60	-1	1
NS19910R	3	1	1	1993	22	-1	8
NS19912T	1	1	3	1963	52	-1	1
NS19912T	2	2	3	1967	48	-1	1
NS19912T	3	1	6	1992	23	-1	8
NS19912T	4	1	10	1995	20	-1	8
NS19921M	1	1	1	1942	73	-1	1
NS19921M	2	2	-9	-9	-1	60	1
NS19921M	3	1	1	1989	26	-1	8
NS19921M	4	2	6	1984	31	-1	8
NS19929W	1	2	2	1988	27	-1	8
NS19929W	2	2	12	2009	6	-1	23
NS19937N	1	2	-9	-9	-1	-9	6
NS19937N	2	2	-9	-9	-1	-9	-9
NS19947H	1	2	-9	-9	-1	-9	1
NS19947H	2	1	-9	-9	-1	-9	8
NS19947H	3	1	-9	-9	-1	-9	8
NS19947H	4	2	-9	-9	-1	-9	23
NS19950V	1	1	5	1959	56	-1	1
NS19950V	2	2	6	1964	51	-1	8
NS19950V	3	1	-9	-9	-1	27	8
NS19950V	4	1	6	1993	22	-1	8
NS19950V	5	1	12	1994	20	-1	8
NS19952X	1	2	9	1998	17	-1	8
NS19952X	2	2	2	1957	58	-1	1
NS19952X	3	2	8	2013	2	-1	7
NS19952X	4	1	2	2015	0	-1	7
NS19955A	1	1	-9	-9	-1	56	1
NS19968Y	1	2	-9	-9	-1	-9	14
NS19968Y	2	1	-9	-9	-1	-9	8
NS19968Y	3	1	-9	-9	-1	-9	15
NS19968Y	4	2	-9	-9	-1	-9	15
NS19980D	1	1	11	1994	21	-1	8
NS19980D	2	2	12	1969	45	-1	1
NS19980D	3	1	3	1972	43	-1	4
NS19980D	4	2	9	2010	5	-1	9
NS19981E	1	1	6	1955	60	-1	1
NS19981E	2	2	2	1960	56	-1	1
NS19982F	1	2	9	1962	53	-1	1
NS19982F	2	1	6	1994	21	-1	8
NS19984H	1	2	6	1971	44	-1	1
NS19984H	2	1	3	1967	48	-1	1
NS19984H	3	2	9	1996	19	-1	8
NS19984H	4	2	6	1993	22	-1	8
NS19984H	5	1	6	1991	24	-1	13
NS19984H	6	2	3	2011	4	-1	15
NS19984H	7	1	10	2015	0	-1	15
NS19985J	1	2	-9	-9	-1	50	1
NS19985J	2	1	-9	-9	-1	48	4
NS19985J	3	1	-9	-9	-1	17	9
NS19987L	1	2	2	1940	76	-1	14
NS19987L	2	1	12	1963	52	-1	15
NS19989N	1	1	-9	-9	-1	46	5
NS19991Z	1	2	5	1957	58	-1	1
NS19991Z	2	1	2	1950	65	-1	1
NS19991Z	3	2	7	1993	22	-1	8
NS19991Z	4	2	12	1997	18	-1	8
NS19995D	1	1	8	1954	61	-1	1
NS19995D	2	2	2	1956	60	-1	1
NS19999H	1	1	-9	-9	-1	-8	15
NS19999H	2	1	-9	-9	-1	-8	9
NS19999H	3	2	-9	-9	-1	-8	13
NS19999H	4	2	-9	-9	-1	-8	1
NS19999H	5	2	-9	-9	-1	-8	17
NS20008K	1	1	4	1999	16	-1	16
NS20008K	2	2	3	1956	59	-1	5
NS20009L	1	2	4	1958	57	-1	1
NS20013Z	1	1	-9	-9	-1	24	17
NS20024V	1	2	10	1993	22	-1	23
NS20026X	1	2	4	1988	27	-1	17
NS20029A	1	1	3	1964	52	-1	1
NS20029A	2	2	2	1966	50	-1	1
NS20029A	3	1	9	1997	18	-1	8
NS20032M	1	1	-9	-9	-1	28	17
NS20032M	2	2	-9	-9	-1	28	17
NS20039V	1	1	-9	-9	-1	-8	17
NS20039V	2	1	-9	-9	-1	-9	17
NS20039V	3	1	-9	-9	-1	-9	17
NS20039V	4	1	-9	-9	-1	-8	17
NS20039V	5	2	-9	-9	-1	-8	17
NS20039V	6	2	-9	-9	-1	-8	17
NS20039V	7	2	-9	-9	-1	-8	17
NS20039V	8	2	-9	-9	-1	-8	17
NS20039V	9	2	-9	-9	-1	-8	17
NS20039V	10	2	-9	-9	-1	-8	17
NS20040E	1	1	2	1937	79	-1	1
NS20040E	2	2	8	1956	59	-1	1
NS20040E	3	2	9	1993	22	-1	8
NS20040E	4	1	9	1984	31	-1	8
NS20040E	5	2	5	1986	29	-1	13
NS20042G	1	2	7	1970	45	-1	1
NS20042G	2	1	-9	-9	-1	-8	4
NS20042G	3	2	7	2011	4	-1	9
NS20043H	1	1	12	1989	25	-1	17
NS20059J	1	2	8	1960	55	-1	1
NS20059J	2	1	1	1951	64	-1	4
NS20061V	1	2	2	1966	49	-1	1
NS20061V	2	1	11	1990	25	-1	8
NS20061V	3	2	11	1994	21	-1	8
NS20068C	1	1	4	1957	58	-1	1
NS20068C	2	2	1	1956	59	-1	1
NS20069D	1	1	6	1949	66	-1	1
NS20069D	2	2	6	1954	61	-1	1
NS20072Q	1	1	-9	-9	-1	49	5
NS20072Q	2	2	-9	-9	-1	47	5
NS20072Q	3	1	-9	-9	-1	28	13
NS20074S	1	2	-9	-9	-1	58	1
NS20074S	2	1	7	1956	59	-1	1
NS20079Y	1	2	5	1957	58	-1	1
NS20079Y	2	1	-9	-9	-1	60	4
NS20079Y	3	1	1	1991	25	-1	8
NS20079Y	4	1	-9	-9	-1	19	9
NS20094G	1	2	5	1959	56	-1	1
NS20094G	2	1	6	1950	65	-1	1
NS20095H	1	2	3	1959	56	-1	1
NS20095H	2	1	11	1947	67	-1	1
NS20098L	1	1	6	1962	53	-1	1
NS20098L	2	2	3	1962	54	-1	1
NS20099M	1	2	-9	-9	-1	25	17
NS20099M	2	2	-9	-9	-1	25	17
NS20099M	3	2	-9	-9	-1	-8	17
NS20100D	1	1	5	1957	58	-1	1
NS20100D	2	2	4	1963	52	-1	1
NS20100D	3	1	11	1983	32	-1	8
NS20100D	4	2	12	1999	16	-1	8
NS20100D	5	2	7	1986	29	-1	8
NS20100D	6	2	7	1990	25	-1	16
NS20106K	1	2	6	1966	49	-1	1
NS20106K	2	1	6	1965	50	-1	1
NS20106K	3	2	3	1988	27	-1	8
NS20106K	4	2	5	1994	21	-1	8
NS20112A	1	1	4	1986	29	-1	17
NS20120S	1	2	-9	-9	-1	60	1
NS20120S	2	1	-9	-9	-1	65	1
NS20121T	1	2	-9	-9	-1	53	1
NS20121T	2	1	-9	-9	-1	55	1
NS20121T	3	1	8	1991	24	-1	8
NS20121T	4	1	4	1996	20	-1	8
NS20125Y	1	1	2	1960	55	-1	1
NS20125Y	2	2	10	1963	51	-1	1
NS20126Z	1	2	4	1960	55	-1	1
NS20127A	1	2	-9	-9	-1	-8	17
NS20127A	2	2	-9	-9	-1	-8	18
NS20127A	3	1	-9	-9	-1	-8	17
NS20127A	4	2	-9	-9	-1	-8	17
NS20127A	5	1	-9	-9	-1	-8	17
NS20129C	1	1	11	1962	53	-1	1
NS20129C	2	2	4	1974	41	-1	1
NS20129C	3	2	6	2003	12	-1	8
NS20129C	4	1	1	2001	14	-1	8
NS20129C	5	1	6	1993	22	-1	8
NS20129C	6	1	5	1991	24	-1	8
NS20129C	7	1	4	1994	21	-1	8
NS20142J	1	2	4	1964	52	-1	1
NS20142J	2	1	2	1964	52	-1	1
NS20142J	3	2	9	1992	23	-1	23
NS20154F	1	2	7	1966	49	-1	1
NS20154F	2	1	10	1963	52	-1	1
NS20154F	3	1	5	1990	25	-1	8
NS20154F	4	1	5	1990	25	-1	8
NS20154F	5	1	6	1999	16	-1	8
NS20156H	1	2	10	1970	45	-1	1
NS20156H	2	1	4	1969	47	-1	1
NS20156H	3	2	11	1991	24	-1	8
NS20156H	4	2	6	1995	20	-1	8
NS20159L	1	2	5	1960	55	-1	1
NS20159L	2	1	5	1943	72	-1	1
NS20165B	1	1	-9	-9	-1	-8	5
NS20165B	2	2	-9	-9	-1	-8	5
NS20165B	3	1	-9	-9	-1	-8	13
NS20165B	4	2	-9	-9	-1	21	13
NS20165B	5	1	-9	-9	-1	11	13
NS20172S	1	1	12	1990	25	-1	13
NS20173T	1	2	6	1969	46	-1	1
NS20173T	2	1	-9	-9	-1	-9	4
NS20173T	3	1	-9	-9	-1	7	9
NS20173T	4	2	-9	-9	-1	6	9
NS20173T	5	1	-9	-9	-1	13	9
NS20173T	6	2	-9	-9	-1	14	9
NS20186R	1	2	2	1951	64	-1	1
NS20186R	2	1	5	1951	64	-1	1
NS20186R	3	1	4	1986	29	-1	8
NS20187S	1	1	1	1959	56	-1	1
NS20187S	2	2	3	1965	50	-1	1
NS20187S	3	1	11	1988	27	-1	8
NS20187S	4	1	4	1990	25	-1	23
NS20200F	1	2	7	1952	63	-1	1
NS20205L	1	2	10	1962	53	-1	1
NS20205L	2	2	4	1985	30	-1	8
NS20205L	3	2	11	1988	27	-1	8
NS20205L	4	1	4	1994	22	-1	8
NS20210A	1	2	5	1954	62	-1	1
NS20210A	2	1	3	1958	58	-1	1
NS20212C	1	2	1	1955	61	-1	1
NS20212C	2	1	10	1980	35	-1	8
NS20215F	1	1	-9	-9	-1	82	14
NS20215F	2	2	-9	-9	-1	76	14
NS20215F	3	1	-9	-9	-1	53	1
NS20215F	4	2	-9	-9	-1	48	1
NS20215F	5	1	7	1991	24	-1	8
NS20219K	1	2	12	1955	60	-1	1
NS20219K	2	1	6	1955	60	-1	1
NS20221W	1	2	5	1960	55	-1	5
NS20221W	2	1	-9	-9	-1	57	5
NS20222X	1	1	1	1992	24	-1	8
NS20222X	2	2	3	1960	55	-1	1
NS20222X	3	1	10	1982	33	-1	8
NS20223Y	1	2	4	1956	59	-1	1
NS20223Y	2	1	4	1956	59	-1	4
NS20226B	1	2	8	1969	46	-1	1
NS20226B	2	2	3	1991	25	-1	8
NS20226B	3	2	9	1993	22	-1	8
NS20226B	4	1	8	1996	19	-1	8
NS20226B	5	2	3	2003	13	-1	8
NS20226B	6	1	11	2004	11	-1	8
NS20226B	7	2	10	2006	9	-1	8
NS20226B	8	1	8	2014	1	-1	9
NS20227C	1	1	-9	-9	-1	25	17
NS20227C	2	1	-9	-9	-1	28	17
NS20227C	3	1	-9	-9	-1	27	17
NS20229E	1	2	-9	-9	-1	-9	1
NS20231Q	1	2	1	1964	51	-1	1
NS20231Q	2	1	8	1965	50	-1	1
NS20231Q	3	1	5	1992	23	-1	8
NS20235V	1	2	6	1962	53	-1	4
NS20235V	2	1	10	1950	65	-1	1
NS20237X	1	1	-9	-9	-1	41	17
NS20237X	2	2	-9	-9	-1	38	17
NS20237X	3	1	-9	-9	-1	29	17
NS20242L	1	2	-9	-9	-1	53	1
NS20242L	2	1	-9	-9	-1	59	1
NS20248S	1	1	-9	-9	-1	26	19
NS20248S	2	1	-9	-9	-1	31	18
NS20253G	1	2	1	1971	44	-1	1
NS20253G	2	1	7	1976	39	-1	1
NS20253G	3	2	7	1971	44	-1	8
NS20253G	4	2	10	1991	24	-1	8
NS20255J	1	2	4	1972	43	-1	1
NS20255J	2	1	6	1972	43	-1	1
NS20255J	3	2	10	1999	16	-1	8
NS20266E	1	2	6	1992	23	-1	8
NS20266E	2	2	5	1966	49	-1	1
NS20266E	3	1	8	1967	48	-1	4
NS20266E	4	2	4	1993	22	-1	23
NS20268G	1	1	-9	-9	-1	-8	1
NS20269H	1	2	6	1966	49	-1	1
NS20271T	1	1	11	1958	57	-1	1
NS20271T	2	2	4	1964	51	-1	1
NS20271T	3	2	10	1985	30	-1	8
NS20271T	4	2	12	1993	22	-1	8
NS20272V	1	2	-9	-9	-1	49	1
NS20272V	2	1	-9	-9	-1	49	1
NS20272V	3	1	5	1992	23	-1	8
NS20276Z	1	2	-9	-9	-1	-9	1
NS20296N	1	2	3	1971	45	-1	1
NS20296N	2	2	11	1995	20	-1	8
NS20296N	3	2	8	2001	14	-1	8
NS20296N	4	1	11	2005	10	-1	8
NS20298Q	1	2	10	1959	56	-1	1
NS20300H	1	2	3	1963	52	-1	1
NS20300H	2	1	4	1957	58	-1	1
NS20300H	3	2	8	1991	24	-1	8
NS20300H	4	2	10	1992	23	-1	8
NS20301J	1	1	3	1983	32	-1	8
NS20301J	2	2	5	1955	60	-1	1
NS20304M	1	2	6	1953	62	-1	1
NS20304M	2	1	6	1954	61	-1	1
NS20304M	3	1	5	1988	27	-1	8
NS20306P	1	1	4	1952	63	-1	1
NS20308R	1	2	3	1963	52	-1	1
NS20308R	2	1	1	1992	23	-1	8
NS20315H	1	2	-9	-9	-1	32	23
NS20315H	2	2	-9	-9	-1	26	23
NS20315H	3	2	-9	-9	-1	30	23
NS20315H	4	2	-9	-9	-1	25	23
NS20326D	1	2	4	1965	50	-1	1
NS20326D	2	1	3	1963	53	-1	1
NS20331S	1	2	1	1990	26	-1	17
NS20336Y	1	2	6	1961	54	-1	1
NS20336Y	2	1	1	1990	26	-1	8
NS20339B	1	2	-9	-9	-1	49	1
NS20343P	1	1	1	1964	52	-1	1
NS20343P	2	2	4	1968	48	-1	1
NS20343P	3	1	11	1992	23	-1	13
NS20343P	4	1	1	1994	22	-1	8
NS20343P	5	1	8	1996	19	-1	8
NS20350F	1	2	7	1982	34	-1	8
NS20350F	2	1	1	1981	35	-1	13
NS20353J	1	1	10	1961	54	-1	1
NS20353J	2	2	1	1967	48	-1	1
NS20353J	3	2	3	1993	22	-1	8
NS20353J	4	2	12	2000	14	-1	8
NS20355L	1	1	8	1963	52	-1	1
NS20355L	2	2	1	1965	51	-1	1
NS20355L	3	1	2	1998	17	-1	8
NS20360A	1	1	10	1984	31	-1	8
NS20360A	2	1	-9	-9	-1	32	17
NS20362C	1	2	-9	-9	-1	24	17
NS20362C	2	1	-9	-9	-1	25	17
NS20363D	1	2	8	1961	54	-1	1
NS20363D	2	1	6	1973	42	-1	4
NS20366G	1	2	-9	-9	-1	28	17
NS20366G	2	1	-9	-9	-1	32	17
NS20370V	1	1	-9	-9	-1	53	1
NS20370V	2	2	-9	-9	-1	50	1
NS20370V	3	1	-9	-9	-1	24	8
NS20373Y	1	2	4	1956	60	-1	1
NS20391K	1	2	8	1969	46	-1	1
NS20398S	1	2	7	1966	49	-1	1
NS20398S	2	1	10	1963	52	-1	1
NS20398S	3	2	4	1994	22	-1	8
NS20402M	1	2	11	1963	52	-1	1
NS20402M	2	1	3	1965	50	-1	1
NS20402M	3	2	5	1994	21	-1	8
NS20408T	1	1	9	2014	1	-1	6
NS20414J	1	1	-9	-9	-1	52	1
NS20414J	2	2	-9	-9	-1	-8	1
NS20414J	3	1	-9	-9	-1	28	8
NS20414J	4	2	-9	-9	-1	23	8
NS20414J	5	2	12	1995	20	-1	8
NS20414J	6	2	11	2002	13	-1	8
NS20418N	1	1	4	1958	57	-1	1
NS20418N	2	2	10	1958	56	-1	1
NS20419P	1	2	6	1963	52	-1	1
NS20419P	2	1	11	1966	49	-1	4
NS20420Z	1	2	5	1993	22	-1	8
NS20420Z	2	1	1	2002	13	-1	9
NS20420Z	3	2	6	1958	57	-1	1
NS20420Z	4	1	12	1961	53	-1	4
