NSID	W8HISTID	W8HIST	W8WORKHRSP	W8STUDYHRSP	W8USUALP	W8SICKHRSP	W8HISTSTPM	W8HISTSTPY	W8DACTIVITYP
NS18564P	6	4	-1	-1	-1	-1	-8	-8	5
NS18566R	1	1	2	-1	-1	-1	3	2015	2
NS18566R	2	4	-1	-1	-1	-1	11	2014	5
NS18566R	3	10	-1	-1	-1	-1	11	2013	14
NS18566R	4	4	-1	-1	-1	-1	8	2013	5
NS18566R	5	1	2	-1	-1	-1	1	2012	2
NS18566R	6	4	-1	-1	-1	-1	11	2011	5
NS18566R	7	4	-1	-1	-1	-1	10	2010	5
NS18566R	8	4	-1	-1	-1	-1	11	2009	5
NS18568T	1	5	-1	1	4	-1	9	2006	6
NS18569V	1	5	-1	1	3	-1	9	2008	6
NS18573H	1	1	1	-1	-1	-1	3	2013	1
NS18573H	2	1	1	-1	-1	-1	9	2011	1
NS18573H	3	1	1	-1	-1	-1	9	2008	1
NS18573H	4	4	-1	-1	-1	-1	3	2008	5
NS18573H	5	1	1	-1	-1	-1	11	2007	1
NS18573H	6	1	2	-1	-1	-1	8	2007	2
NS18573H	7	1	2	-1	-1	-1	7	2007	2
NS18573H	8	5	-1	1	2	-1	9	2006	6
NS18577M	1	1	1	-1	-1	-1	11	2012	1
NS18577M	2	1	1	-1	-1	-1	7	2011	1
NS18577M	3	5	-1	1	3	-1	9	2008	6
NS18577M	4	5	-1	1	1	-1	9	2001	6
NS18579P	1	4	-1	-1	-1	-1	10	2013	5
NS18579P	2	1	1	-1	-1	-1	6	2012	1
NS18579P	3	1	1	-1	-1	-1	2	2012	1
NS18579P	4	1	2	-1	-1	-1	1	2012	2
NS18579P	5	1	2	-1	-1	-1	11	2011	2
NS18579P	6	4	-1	-1	-1	-1	9	2011	5
NS18579P	7	1	2	-1	-1	-1	7	2011	2
NS18579P	8	4	-1	-1	-1	-1	5	2010	5
NS18579P	9	5	-1	1	3	-1	9	2009	6
NS18579P	10	4	-1	-1	-1	-1	6	2009	5
NS18579P	11	5	-1	1	2	-1	9	2006	6
NS18581A	1	1	1	-1	-1	-1	5	2012	1
NS18581A	2	1	2	-1	-1	-1	5	2009	2
NS18582B	1	1	1	-1	-1	-1	12	2010	1
NS18582B	2	1	1	-1	-1	-1	6	2008	1
NS18586F	1	1	2	-1	-1	-1	6	2012	2
NS18586F	2	4	-1	-1	-1	-1	5	2012	5
NS18586F	3	1	2	-1	-1	-1	10	2011	2
NS18586F	4	1	2	-1	-1	-1	6	2010	2
NS18589J	1	1	1	-1	-1	-1	9	2013	1
NS18589J	2	5	-1	1	3	-1	9	2012	6
NS18589J	3	5	-1	1	3	-1	9	2009	6
NS18593X	1	1	1	-1	-1	-1	4	2014	1
NS18593X	2	1	1	-1	-1	-1	3	2014	1
NS18593X	3	1	1	-1	-1	-1	10	2013	1
NS18593X	4	1	1	-1	-1	-1	8	2012	1
NS18593X	5	1	1	-1	-1	-1	2	2012	1
NS18593X	6	1	1	-1	-1	-1	7	2011	1
NS18593X	7	5	-1	1	3	-1	9	2008	6
NS18593X	8	5	-1	1	1	-1	9	2001	6
NS18596A	1	1	1	-1	-1	-1	6	2006	1
NS18597B	1	5	-1	1	3	-1	9	2012	6
NS18597B	2	5	-1	1	2	-1	9	2010	6
NS18597B	3	5	-1	1	1	-1	9	2005	6
NS18599D	1	1	2	-1	-1	-1	10	2010	2
NS18599D	2	5	-1	1	2	-1	9	2006	6
NS18601W	1	5	-1	1	3	-1	9	2008	6
NS18602X	1	1	1	-1	-1	-1	12	2012	1
NS18602X	2	1	1	-1	-1	-1	1	2012	1
NS18602X	3	1	1	-1	-1	-1	8	2006	1
NS18603Y	1	1	1	-1	-1	-1	4	2011	1
NS18603Y	2	1	1	-1	-1	-1	11	2010	1
NS18603Y	3	1	1	-1	-1	-1	2	2009	1
NS18604Z	1	1	1	-1	-1	-1	6	2013	1
NS18604Z	2	4	-1	-1	-1	-1	3	2013	5
NS18604Z	3	1	2	-1	-1	-1	10	2012	2
NS18604Z	4	9	-1	-1	-1	-1	6	2011	13
NS18604Z	5	5	-1	1	3	-1	9	2008	6
NS18604Z	6	5	-1	1	2	-1	9	2006	6
NS18605A	1	5	-1	1	3	-1	9	2010	6
NS18605A	2	5	-1	1	2	-1	9	2007	6
NS18606B	1	5	-1	1	3	-1	9	2012	6
NS18606B	2	4	-1	-1	-1	-1	7	2011	5
NS18606B	3	5	-1	1	3	-1	9	2010	6
NS18606B	4	4	-1	-1	-1	-1	7	2009	5
NS18606B	5	5	-1	1	2	-1	9	2006	6
NS18607C	1	1	1	-1	-1	-1	8	2013	1
NS18607C	2	1	1	-1	-1	-1	6	2013	1
NS18607C	3	5	-1	1	3	-1	9	2000	6
NS18609E	1	5	-1	1	3	-1	9	2009	6
NS18618Y	1	5	-1	1	3	-1	9	2009	6
NS18620J	1	1	1	-1	-1	-1	1	2013	1
NS18620J	2	4	-1	-1	-1	-1	5	2012	5
NS18620J	3	1	1	-1	-1	-1	11	2009	1
NS18622L	1	4	-1	-1	-1	-1	3	2013	5
NS18622L	2	1	1	-1	-1	-1	11	2010	1
NS18622L	3	4	-1	-1	-1	-1	2	2010	5
NS18623M	1	5	-1	1	3	-1	9	2008	6
NS18628S	1	1	2	-1	-1	-1	2	2014	2
NS18628S	2	1	1	-1	-1	-1	2	2012	1
NS18628S	3	4	-1	-1	-1	-1	7	2011	5
NS18628S	4	5	-1	1	3	-1	10	2008	6
NS18632F	1	1	1	-1	-1	-1	10	2014	1
NS18632F	2	5	-1	1	3	-1	10	2009	6
NS18638M	1	1	1	-1	-1	-1	4	2014	1
NS18638M	2	1	1	-1	-1	-1	11	2012	1
NS18638M	3	1	1	-1	-1	-1	7	2011	1
NS18638M	4	5	-1	1	3	-1	9	2008	6
NS18639N	1	4	-1	-1	-1	-1	4	2013	5
NS18639N	2	1	1	-1	-1	-1	1	2013	1
NS18639N	3	3	2	-1	-1	-1	9	2012	11
NS18639N	4	1	1	-1	-1	-1	1	2012	1
NS18639N	5	1	1	-1	-1	-1	1	2012	1
NS18639N	6	5	-1	1	4	-1	1	2011	6
NS18639N	7	4	-1	-1	-1	-1	1	2010	5
NS18639N	8	1	1	-1	-1	-1	9	2009	1
NS18639N	9	4	-1	-1	-1	-1	4	2009	5
NS18641Z	1	1	2	-1	-1	-1	11	2008	2
NS18641Z	2	1	2	-1	-1	-1	2	2007	2
NS18641Z	3	5	-1	1	1	-1	9	1993	6
NS18647F	1	5	-1	1	2	-1	9	2012	6
NS18647F	2	5	-1	1	2	-1	9	2011	6
NS18647F	3	10	-1	-1	-1	-1	7	2007	14
NS18650S	1	1	1	-1	-1	-1	5	2013	1
NS18650S	2	5	-1	1	3	-1	10	2010	6
NS18650S	3	5	-1	1	2	-1	10	2009	6
NS18651T	1	1	1	-1	-1	-1	6	2014	1
NS18651T	2	1	1	-1	-1	-1	10	2012	1
NS18651T	3	4	-1	-1	-1	-1	8	2012	5
NS18651T	4	1	1	-1	-1	-1	4	2012	1
NS18651T	5	4	-1	-1	-1	-1	3	2012	5
NS18651T	6	1	1	-1	-1	-1	1	2012	1
NS18651T	7	4	-1	-1	-1	-1	8	2011	5
NS18651T	8	5	-1	1	3	-1	9	2008	6
NS18653W	1	1	1	-1	-1	-1	12	2013	1
NS18653W	2	4	-1	-1	-1	-1	9	2013	5
NS18653W	3	1	2	-1	-1	-1	-8	2012	2
NS18653W	4	1	1	-1	-1	-1	-8	2011	1
NS18653W	5	1	2	-1	-1	-1	6	2008	2
NS18655Y	1	1	1	-1	-1	-1	11	2008	1
NS18657A	1	1	1	-1	-1	-1	12	2014	1
NS18657A	2	5	-1	1	3	-1	9	2013	6
NS18657A	3	5	-1	1	3	-1	9	2009	6
NS18658B	1	1	1	-1	-1	-1	7	2012	1
NS18658B	2	5	-1	1	3	-1	9	2008	6
NS18658B	3	5	-1	1	2	-1	9	2006	6
NS18660M	1	2	1	-1	-1	-1	1	2011	3
NS18660M	2	2	2	-1	-1	-1	9	2008	4
NS18662P	1	1	1	-1	-1	-1	11	2011	1
NS18662P	2	5	-1	1	3	-1	9	2009	6
NS18665S	1	10	-1	-1	-1	-1	12	2011	14
NS18665S	2	1	1	-1	-1	-1	8	2006	1
NS18671H	1	10	-1	-1	-1	-1	3	2016	14
NS18671H	2	1	1	-1	-1	-1	10	2014	1
NS18671H	3	4	-1	-1	-1	-1	8	2014	5
NS18671H	4	1	1	-1	-1	-1	4	2008	1
NS18671H	5	5	-1	1	2	-1	9	2006	6
NS18672J	1	5	-1	1	2	-1	9	2006	6
NS18674L	1	4	-1	-1	-1	-1	1	2012	5
NS18674L	2	4	-1	-1	-1	-1	1	2011	5
NS18674L	3	4	-1	-1	-1	-1	4	2009	5
NS18677P	1	1	1	-1	-1	-1	3	2010	1
NS18677P	2	1	1	-1	-1	-1	8	2009	1
NS18677P	3	1	1	-1	-1	-1	12	2008	1
NS18677P	4	1	1	-1	-1	-1	2	2008	1
NS18677P	5	1	1	-1	-1	-1	3	2007	1
NS18677P	6	1	1	-1	-1	-1	8	2006	1
NS18678Q	1	1	1	-1	-1	-1	5	2015	1
NS18678Q	2	3	1	-1	-1	-1	8	2014	11
NS18678Q	3	1	1	-1	-1	-1	1	2012	1
NS18678Q	4	1	1	-1	-1	-1	5	2008	1
NS18678Q	5	5	-1	1	1	-1	9	2006	6
NS18684F	1	1	1	-1	-1	-1	4	2014	1
NS18684F	2	1	1	-1	-1	-1	8	2012	1
NS18684F	3	1	2	-1	-1	-1	9	2011	2
NS18684F	4	1	1	-1	-1	-1	5	2011	1
NS18684F	5	4	-1	-1	-1	-1	1	2010	5
NS18684F	6	10	-1	-1	-1	-1	4	2009	14
NS18684F	7	1	1	-1	-1	-1	7	2008	1
NS18684F	8	6	1	-1	-1	-1	7	2006	12
NS18685G	1	4	-1	-1	-1	-1	4	2012	5
NS18685G	2	7	-1	-1	-1	-1	1	2011	8
NS18685G	3	4	-1	-1	-1	-1	8	2008	5
NS18685G	4	6	1	-1	-1	-1	8	2005	12
NS18686H	1	1	1	-1	-1	-1	9	2012	1
NS18686H	2	5	-1	1	3	-1	9	2009	6
NS18687J	1	5	-1	1	3	-1	9	2008	6
NS18688K	1	1	1	-1	-1	-1	8	2012	1
NS18688K	2	5	-1	1	3	-1	9	2010	6
NS18688K	3	5	-1	1	3	-1	9	2009	6
NS18689L	1	1	2	-1	-1	-1	9	2011	2
NS18689L	2	9	-1	-1	-1	-1	1	2008	13
NS18689L	3	4	-1	-1	-1	-1	9	2006	5
NS18692Y	1	2	2	-1	-1	-1	11	2013	4
NS18692Y	2	5	-1	1	3	-1	9	2009	6
NS18693Z	1	1	1	-1	-1	-1	2	2013	1
NS18693Z	2	1	1	-1	-1	-1	9	2011	1
NS18693Z	3	5	-1	1	3	-1	9	2008	6
NS18693Z	4	5	-1	1	2	-1	9	2006	6
NS18694A	1	10	-1	-1	-1	-1	3	2008	14
NS18695B	1	1	2	-1	-1	-1	4	2014	2
NS18695B	2	1	1	-1	-1	-1	8	2012	1
NS18695B	3	4	-1	-1	-1	-1	11	2011	5
NS18695B	4	7	-1	-1	-1	-1	7	2011	8
NS18695B	5	4	-1	-1	-1	-1	5	2010	5
NS18695B	6	1	1	-1	-1	-1	11	2008	1
NS18695B	7	4	-1	-1	-1	-1	9	2007	5
NS18697D	1	1	1	-1	-1	-1	3	2001	1
NS18698E	1	1	1	-1	-1	-1	6	2009	1
NS18698E	2	6	1	-1	-1	-1	6	2008	12
NS18698E	3	1	1	-1	-1	-1	9	2006	1
NS18699F	1	1	1	-1	-1	-1	9	2009	1
NS18699F	2	5	-1	1	1	-1	9	1993	6
NS18701Y	1	1	1	-1	-1	-1	11	2009	1
NS18701Y	2	1	1	-1	-1	-1	11	2008	1
NS18701Y	3	5	-1	1	2	-1	9	2006	6
NS18708F	1	5	-1	1	3	-1	9	2008	6
NS18709G	1	1	1	-1	-1	-1	12	2013	1
NS18709G	2	5	-1	1	3	-1	9	2008	6
NS18709G	3	5	-1	1	1	-1	9	2006	6
NS18710R	1	1	1	-1	-1	-1	5	2012	1
NS18710R	2	1	2	-1	-1	-1	6	2011	2
NS18710R	3	5	-1	1	3	-1	9	2008	6
NS18715X	1	1	1	-1	-1	-1	6	2014	1
NS18715X	2	5	-1	1	3	-1	9	2013	6
NS18715X	3	1	1	-1	-1	-1	6	2013	1
NS18715X	4	1	2	-1	-1	-1	9	2012	2
NS18715X	5	1	1	-1	-1	-1	6	2012	1
NS18715X	6	5	-1	1	3	-1	9	2009	6
NS18716Y	1	1	1	-1	-1	-1	10	2011	1
NS18716Y	2	1	1	-1	-1	-1	5	2008	1
NS18717Z	1	1	2	-1	-1	-1	10	2011	2
NS18717Z	2	4	-1	-1	-1	-1	1	2011	5
NS18717Z	3	5	-1	1	3	-1	1	2009	6
NS18718A	1	4	-1	-1	-1	-1	4	2014	5
NS18718A	2	1	1	-1	-1	-1	12	2011	1
NS18718A	3	1	1	-1	-1	-1	7	2011	1
NS18718A	4	5	-1	1	3	-1	9	2008	6
NS18719B	1	5	-1	1	3	-1	9	2009	6
NS18720L	1	2	2	-1	-1	-1	3	2010	4
NS18720L	2	5	-1	1	2	-1	9	2008	6
NS18722N	1	1	1	-1	-1	-1	8	2006	1
NS18725R	1	1	1	-1	-1	-1	11	2010	1
NS18725R	2	1	1	-1	-1	-1	9	2008	1
NS18730F	1	1	1	-1	-1	-1	1	2010	1
NS18731G	1	4	-1	-1	-1	-1	7	2012	5
NS18731G	2	5	-1	1	3	-1	9	2009	6
NS18731G	3	1	2	-1	-1	-1	11	2008	2
NS18733J	1	5	-1	1	3	-1	9	2009	6
NS18736M	1	4	-1	-1	-1	-1	2	2011	5
NS18736M	2	1	2	-1	-1	-1	2	2010	2
NS18736M	3	4	-1	-1	-1	-1	12	2009	5
NS18736M	4	1	1	-1	-1	-1	7	2008	1
NS18737N	1	1	1	-1	-1	-1	1	2013	1
NS18737N	2	1	1	-1	-1	-1	1	2013	1
NS18737N	3	5	-1	1	3	-1	9	2009	6
NS18741B	1	1	1	-1	-1	-1	8	2006	1
NS18742C	1	1	1	-1	-1	-1	2	2016	1
NS18742C	2	10	-1	-1	-1	-1	2	2015	14
NS18742C	3	1	1	-1	-1	-1	1	2012	1
NS18742C	4	5	-1	1	3	-1	9	2009	6
NS18742C	5	5	-1	1	1	-1	2	2000	6
NS18744E	1	5	-1	1	3	-1	10	2008	6
NS18751W	1	5	-1	1	3	-1	10	2009	6
NS18751W	2	5	-1	1	2	-1	9	2006	6
NS18752X	1	1	2	-1	-1	-1	10	2014	2
NS18752X	2	1	2	-1	-1	-1	6	2009	2
NS18752X	3	5	-1	1	2	-1	9	2006	6
NS18754Z	1	1	1	-1	-1	-1	7	2014	1
NS18754Z	2	1	1	-1	-1	-1	11	2013	1
NS18754Z	3	1	1	-1	-1	-1	7	2013	1
NS18754Z	4	1	1	-1	-1	-1	7	2012	1
NS18754Z	5	10	-1	-1	-1	-1	-9	-9	14
NS18758D	1	1	1	-1	-1	-1	2	2011	1
NS18758D	2	5	-1	1	2	-1	9	2009	6
NS18765V	1	4	-1	-1	-1	-1	4	2016	5
NS18765V	2	4	-1	-1	-1	-1	4	2016	5
NS18765V	3	4	-1	-1	-1	-1	4	2016	5
NS18765V	4	10	-1	-1	-1	-1	3	2015	14
NS18765V	5	4	-1	-1	-1	-1	4	2014	5
NS18765V	6	5	-1	1	2	-1	9	2013	6
NS18765V	7	5	-1	1	1	-1	9	2004	6
NS18768Y	1	1	1	-1	-1	-1	1	2012	1
NS18768Y	2	4	-1	-1	-1	-1	7	2011	5
NS18768Y	3	5	-1	1	3	-1	9	2008	6
NS18769Z	1	1	2	-1	-1	-1	7	2012	2
NS18769Z	2	5	-1	1	3	-1	9	2009	6
NS18770J	1	1	1	-1	-1	-1	9	2012	1
NS18770J	2	1	1	-1	-1	-1	9	2012	1
NS18770J	3	1	1	-1	-1	-1	7	2009	1
NS18771K	1	1	1	-1	-1	-1	9	2006	1
NS18772L	1	5	-1	1	3	-1	9	2008	6
NS18774N	1	5	-1	2	2	-1	9	2010	7
NS18774N	2	10	-1	-1	-1	-1	-8	-8	14
NS18776Q	1	1	1	-1	-1	-1	10	2012	1
NS18776Q	2	1	1	-1	-1	-1	9	2010	1
NS18776Q	3	5	-1	1	3	-1	9	2008	6
NS18779T	1	1	1	-1	-1	-1	11	2007	1
NS18780D	1	1	1	-1	-1	-1	4	2012	1
NS18780D	2	1	1	-1	-1	-1	1	2009	1
NS18783G	1	1	2	-1	-1	-1	9	2008	2
NS18784H	1	1	1	-1	-1	-1	6	2010	1
NS18784H	2	4	-1	-1	-1	-1	6	2008	5
NS18784H	3	5	-1	1	3	-1	10	2007	6
NS18784H	4	5	-1	1	1	-1	1	2003	6
NS18785J	1	1	2	-1	-1	-1	4	2010	2
NS18787L	1	1	1	-1	-1	-1	-8	2013	1
NS18787L	2	5	-1	1	2	-1	9	2006	6
NS18794C	1	5	-1	1	1	-1	9	-8	6
NS18795D	1	1	2	-1	-1	-1	8	2015	2
NS18795D	2	4	-1	-1	-1	-1	6	2014	5
NS18795D	3	1	2	-1	-1	-1	2	2013	2
NS18795D	4	4	-1	-1	-1	-1	9	2012	5
NS18795D	5	1	1	-1	-1	-1	5	2010	1
NS18795D	6	1	2	-1	-1	-1	6	2009	2
NS18795D	7	4	-1	-1	-1	-1	5	2008	5
NS18795D	8	1	1	-1	-1	-1	2	2006	1
NS18798G	1	1	1	-1	-1	-1	7	2011	1
NS18798G	2	5	-1	1	3	-1	9	2008	6
NS18800Z	1	1	1	-1	-1	-1	11	2014	1
NS18800Z	2	10	-1	-1	-1	-1	11	2011	14
NS18800Z	3	1	1	-1	-1	-1	9	2006	1
NS18802B	1	4	-1	-1	-1	-1	3	2015	5
NS18802B	2	1	1	-1	-1	-1	7	2014	1
NS18802B	3	5	-1	1	3	-1	10	2010	6
NS18802B	4	4	-1	-1	-1	-1	2	2010	5
NS18807G	1	1	1	-1	-1	-1	7	2012	1
NS18807G	2	4	-1	-1	-1	-1	3	2012	5
NS18807G	3	1	1	-1	-1	-1	9	2009	1
NS18808H	1	5	-1	2	2	-1	1	2012	7
NS18808H	2	9	-1	-1	-1	-1	5	2011	13
NS18808H	3	1	1	-1	-1	-1	9	2008	1
NS18809J	1	1	1	-1	-1	-1	3	2009	1
NS18810T	1	1	1	-1	-1	-1	10	2014	1
NS18810T	2	4	-1	-1	-1	-1	7	2014	5
NS18810T	3	1	1	-1	-1	-1	10	2013	1
NS18810T	4	5	-1	2	4	-1	4	2013	7
NS18810T	5	4	-1	-1	-1	-1	7	2012	5
NS18810T	6	5	-1	1	3	-1	9	2009	6
NS18816A	1	1	1	-1	-1	-1	10	2014	1
NS18816A	2	4	-1	-1	-1	-1	7	2014	5
NS18816A	3	1	2	-1	-1	-1	4	2013	2
NS18816A	4	1	1	-1	-1	-1	8	2012	1
NS18816A	5	5	-1	1	3	-1	9	2009	6
NS18817B	1	10	-1	-1	-1	-1	6	2015	14
NS18817B	2	1	2	-1	-1	-1	6	2015	2
NS18817B	3	1	2	-1	-1	-1	4	2014	2
NS18817B	4	1	2	-1	-1	-1	10	-9	2
NS18824S	1	1	1	-1	-1	-1	11	2012	1
NS18824S	2	1	1	-1	-1	-1	9	2011	1
NS18824S	3	5	-1	1	3	-1	9	2008	6
NS18825T	1	1	1	-1	-1	-1	11	2013	1
NS18825T	2	10	-1	-1	-1	-1	2	2013	14
NS18825T	3	1	1	-1	-1	-1	7	2012	1
NS18825T	4	5	-1	1	3	-1	9	2009	6
NS18829Y	1	5	-1	1	3	-1	9	2009	6
NS18830H	1	1	1	-1	-1	-1	4	2014	1
NS18830H	2	10	-1	-1	-1	-1	7	2013	14
NS18830H	3	10	-1	-1	-1	-1	9	2012	14
NS18830H	4	5	-1	1	2	-1	9	2011	6
NS18830H	5	4	-1	-1	-1	-1	9	2010	5
NS18830H	6	4	-1	-1	-1	-1	1	2010	5
NS18830H	7	4	-1	-1	-1	-1	3	2009	5
NS18830H	8	4	-1	-1	-1	-1	11	2008	5
NS18830H	9	4	-1	-1	-1	-1	5	2007	5
NS18832K	1	5	-1	1	3	-1	10	2008	6
NS18833L	1	4	-1	-1	-1	-1	7	2011	5
NS18833L	2	5	-1	1	3	-1	9	2008	6
NS18833L	3	5	-1	1	2	-1	9	2006	6
NS18835N	1	1	1	-1	-1	-1	5	2006	1
NS18837Q	1	1	2	-1	-1	-1	10	2008	2
NS18838R	1	1	2	-1	-1	-1	9	2006	2
NS18842E	1	1	1	-1	-1	-1	7	2014	1
NS18842E	2	1	1	-1	-1	-1	1	2012	1
NS18842E	3	1	1	-1	-1	-1	8	2010	1
NS18842E	4	1	1	-1	-1	-1	9	2007	1
NS18843F	1	5	-1	1	3	-1	10	2011	6
NS18843F	2	5	-1	1	3	-1	9	2008	6
NS18844G	1	5	-1	1	1	-1	9	2011	6
NS18844G	2	5	-1	1	1	-1	8	1995	6
NS18846J	1	1	2	-1	-1	-1	9	2011	2
NS18846J	2	4	-1	-1	-1	-1	1	2009	5
NS18847K	1	3	2	-1	-1	-1	8	2009	11
NS18847K	2	1	2	-1	-1	-1	8	2008	2
NS18847K	3	10	-1	-1	-1	-1	7	2008	14
NS18847K	4	10	-1	-1	-1	-1	5	2006	14
NS18849M	1	9	-1	-1	-1	-1	11	2012	13
NS18849M	2	1	1	-1	-1	-1	3	2012	1
NS18849M	3	1	2	-1	-1	-1	8	2010	2
NS18849M	4	1	1	-1	-1	-1	-8	-8	1
NS18851Y	1	1	1	-1	-1	-1	4	2014	1
NS18851Y	2	1	1	-1	-1	-1	5	2010	1
NS18851Y	3	5	-1	1	2	-1	9	2006	6
NS18852Z	1	8	-1	-1	-1	2	2	2014	10
NS18852Z	2	1	1	-1	-1	-1	8	2012	1
NS18852Z	3	3	2	-1	-1	-1	1	2012	11
NS18852Z	4	1	1	-1	-1	-1	9	2009	1
NS18853A	1	1	1	-1	-1	-1	1	2013	1
NS18853A	2	1	1	-1	-1	-1	6	2012	1
NS18853A	3	5	-1	1	3	-1	9	2009	6
NS18857E	1	1	1	-1	-1	-1	3	2009	1
NS18857E	2	1	2	-1	-1	-1	5	2007	2
NS18857E	3	5	-1	1	2	-1	9	2006	6
NS18860R	1	5	-1	1	3	-1	9	2008	6
NS18860R	2	5	-1	1	2	-1	9	2006	6
NS18862T	1	1	1	-1	-1	-1	2	2010	1
NS18863V	1	4	-1	-1	-1	-1	7	2012	5
NS18863V	2	5	-1	1	3	-1	9	2008	6
NS18868A	1	5	-1	1	2	-1	9	2006	6
NS18872N	1	1	1	-1	-1	-1	9	2008	1
NS18872N	2	5	-1	1	2	-1	9	2006	6
NS18877T	1	4	-1	-1	-1	-1	8	2012	5
NS18877T	2	5	-1	1	3	-1	9	2008	6
NS18877T	3	5	-1	1	2	-1	9	2006	6
NS18878V	1	1	1	-1	-1	-1	12	2012	1
NS18878V	2	5	-1	1	3	-1	9	2008	6
NS18882H	1	1	1	-1	-1	-1	3	2013	1
NS18882H	2	5	-1	1	3	-1	9	2010	6
NS18882H	3	4	-1	-1	-1	-1	7	2008	5
NS18883J	1	5	-1	1	3	-1	9	2008	6
NS18885L	1	1	1	-1	-1	-1	11	2011	1
NS18885L	2	1	1	-1	-1	-1	11	2010	1
NS18885L	3	1	1	-1	-1	-1	11	2009	1
NS18888P	1	1	1	-1	-1	-1	6	2007	1
NS18889Q	1	5	-1	1	2	-1	9	2006	6
NS18892C	1	4	-1	-1	-1	-1	4	2015	5
NS18892C	2	1	1	-1	-1	-1	11	2013	1
NS18892C	3	5	-1	1	3	-1	9	2010	6
NS18892C	4	8	-1	-1	-1	2	9	2009	10
NS18893D	1	5	-1	2	2	-1	9	2006	7
NS18894E	1	2	1	-1	-1	-1	6	2009	3
NS18894E	2	1	1	-1	-1	-1	9	2008	1
NS18895F	1	5	-1	1	3	-1	9	2008	6
NS18897H	1	1	1	-1	-1	-1	4	2012	1
NS18897H	2	10	-1	-1	-1	-1	1	2012	14
NS18897H	3	1	1	-1	-1	-1	9	2011	1
NS18897H	4	10	-1	-1	-1	-1	8	2011	14
NS18897H	5	1	2	-1	-1	-1	7	2011	2
NS18897H	6	5	-1	1	3	-1	9	2008	6
NS18898J	1	1	1	-1	-1	-1	5	2014	1
NS18898J	2	1	1	-1	-1	-1	2	2014	1
NS18898J	3	3	2	-1	-1	-1	5	2011	11
NS18898J	4	5	-1	1	3	-1	9	2008	6
NS18901C	1	8	-1	-1	-1	1	3	2012	9
NS18901C	2	1	1	-1	-1	-1	7	2009	1
NS18901C	3	1	1	-1	-1	-1	1	2008	1
NS18902D	1	1	2	-1	-1	-1	10	2007	2
NS18905G	1	4	-1	-1	-1	-1	6	2015	5
NS18905G	2	1	2	-1	-1	-1	11	2010	2
NS18905G	3	9	-1	-1	-1	-1	9	2009	13
NS18905G	4	5	-1	1	2	-1	9	2006	6
NS18906H	1	4	-1	-1	-1	-1	8	2014	5
NS18906H	2	1	1	-1	-1	-1	9	2009	1
NS18906H	3	4	-1	-1	-1	-1	11	2008	5
NS18906H	4	1	1	-1	-1	-1	9	2007	1
NS18906H	5	5	-1	1	2	-1	9	2006	6
NS18907J	1	9	-1	-1	-1	-1	1	2011	13
NS18907J	2	10	-1	-1	-1	-1	5	2009	14
NS18907J	3	1	2	-1	-1	-1	4	2007	2
NS18907J	4	1	2	-1	-1	-1	3	2000	2
NS18909L	1	5	-1	1	3	-1	9	2013	6
NS18909L	2	5	-1	1	3	-1	10	2008	6
NS18911X	1	1	1	-1	-1	-1	6	2010	1
NS18911X	2	1	2	-1	-1	-1	7	2008	2
NS18914A	1	1	1	-1	-1	-1	3	2013	1
NS18914A	2	1	1	-1	-1	-1	3	2009	1
NS18917D	1	1	1	-1	-1	-1	9	2014	1
NS18917D	2	4	-1	-1	-1	-1	1	2014	5
NS18917D	3	1	1	-1	-1	-1	7	2013	1
NS18917D	4	3	1	-1	-1	-1	3	2013	11
NS18917D	5	1	1	-1	-1	-1	12	2012	1
NS18917D	6	5	-1	1	4	-1	9	2011	6
NS18917D	7	5	-1	1	3	-1	9	2008	6
NS18919F	1	5	-1	1	3	-1	9	2009	6
NS18921R	1	1	2	-1	-1	-1	6	2008	2
NS18925W	1	5	-1	1	4	-1	8	2015	6
NS18925W	2	4	-1	-1	-1	-1	5	2015	5
NS18925W	3	4	-1	-1	-1	-1	5	2015	5
NS18925W	4	1	1	-1	-1	-1	3	2013	1
NS18925W	5	4	-1	-1	-1	-1	1	2013	5
NS18925W	6	3	1	-1	-1	-1	10	2012	11
NS18925W	7	4	-1	-1	-1	-1	7	2012	5
NS18925W	8	5	-1	1	3	-1	10	2009	6
NS18927Y	1	1	1	-1	-1	-1	7	2013	1
NS18927Y	2	1	1	-1	-1	-1	10	2012	1
NS18927Y	3	5	-1	1	3	-1	9	2009	6
NS18931L	1	9	-1	-1	-1	-1	6	2010	13
NS18931L	2	1	2	-1	-1	-1	5	2007	2
NS18932M	1	3	2	-1	-1	-1	3	2014	11
NS18932M	2	5	-1	1	3	-1	10	2012	6
NS18932M	3	5	-1	1	3	-1	9	2008	6
NS18934P	1	3	2	-1	-1	-1	10	2011	11
NS18934P	2	9	-1	-1	-1	-1	12	2009	13
NS18939V	1	1	1	-1	-1	-1	2	2014	1
NS18939V	2	1	1	-1	-1	-1	3	2012	1
NS18939V	3	1	1	-1	-1	-1	12	2010	1
NS18939V	4	1	1	-1	-1	-1	3	2010	1
NS18945K	1	1	2	-1	-1	-1	4	2015	2
NS18945K	2	1	1	-1	-1	-1	9	2014	1
NS18945K	3	4	-1	-1	-1	-1	3	2014	5
NS18945K	4	5	-1	1	3	-1	9	2012	6
NS18945K	5	5	-1	1	3	-1	9	2009	6
