NSID	W8CHID	W8NCHSEX	W8NCHDOBM	W8NCHDOBY	W8NCHRAGE	W8DNCHRAGE	W8NCHREL	W8NCHRELP	W8PARNAME	W8PARDOBM	W8PARDOBY	W8PARAGE	W8DPARAGE	W8NCHPRES	W8NCHEVLV	W8CHDLIVE	W8ABCHG91	W8COPA	W8SEOF
NS19942C	2	2	7	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19949K	1	2	7	2010	-1	5	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	1	3
NS19949K	2	2	12	2012	-1	3	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	1	3
NS19958D	1	2	11	2012	-1	3	1	-1	-1	-9	-9	25	25	3	2	1	1	-1	-1
NS19970J	1	1	8	2011	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS19970J	2	1	3	2014	-1	2	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS19973M	1	1	2	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19973M	2	2	9	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19975P	1	2	4	2006	-1	9	5	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19975P	2	1	1	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19975P	3	1	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19976Q	1	1	12	2015	-1	0	1	-1	-1	6	1990	-1	25	3	2	1	3	-1	-1
NS19977R	1	1	5	2010	-1	5	1	-1	-1	12	1990	-1	25	1	-1	-1	-1	1	2
NS19977R	2	2	8	2011	-1	4	1	-1	-1	12	1990	-1	25	1	-1	-1	-1	1	2
NS19981E	1	1	8	2010	-1	5	1	-1	-9	-1	-1	-1	-1	3	1	1	2	-1	-1
NS19982F	1	1	4	2011	-1	5	1	-1	-1	11	1992	-1	23	3	2	1	1	-1	-1
NS19987L	1	1	12	2013	-1	2	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	5
NS19989N	1	2	3	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS19993B	1	2	-9	-9	3	3	1	-1	-1	6	1990	-1	25	3	1	8	5	1	3
NS19999H	1	2	1	2013	-1	3	1	-1	1	-1	-1	-1	-1	2	-1	-1	1	1	1
NS20004F	1	2	9	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20004F	2	2	6	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20021R	1	1	1	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20030K	1	1	12	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20036R	1	1	5	2008	-1	8	1	2	-1	11	1985	-1	30	1	-1	-1	-1	1	3
NS20036R	2	1	2	2010	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20036R	3	2	9	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20036R	4	1	4	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20051A	1	2	8	2010	-1	5	1	-1	-1	3	1990	-1	26	1	-1	-1	-1	1	2
NS20051A	2	2	4	2015	-1	1	1	-1	-1	3	1990	-1	26	1	-1	-1	-1	1	2
NS20067B	1	2	7	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20085N	1	2	12	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20085N	2	2	7	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20089S	1	2	9	2014	-1	1	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	2	-1
NS20103G	1	2	7	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20105J	1	2	1	2007	-1	9	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20105J	2	2	8	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20105J	3	1	4	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20113B	1	2	5	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20113B	2	1	12	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20115D	1	1	5	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20115D	2	1	1	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20115D	3	2	12	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20116E	1	2	-9	-9	0	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20124X	1	2	7	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20142J	1	2	7	2011	-1	4	1	2	-1	10	1989	-1	26	3	2	1	2	-1	-1
NS20148Q	1	1	10	2013	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20155G	1	2	5	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20163Z	1	2	-9	-9	4	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20163Z	2	1	-9	-9	2	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20165B	1	1	1	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20165B	2	2	1	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20166C	1	1	9	2008	-1	7	1	2	-1	5	1990	-1	25	3	2	1	2	-1	-1
NS20169F	1	2	3	2012	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20171R	1	2	9	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20171R	2	2	-9	-9	5	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20171R	3	1	5	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20190E	1	1	6	2015	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-9
NS20195K	1	2	12	2010	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20197M	1	1	6	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20198N	1	2	1	2014	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20198N	2	1	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20206M	1	1	11	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20217H	1	1	9	2011	-1	4	1	-1	-1	6	1989	-1	26	1	-1	-1	-1	1	1
NS20217H	2	2	9	2014	-1	1	1	-1	-1	6	1989	-1	26	1	-1	-1	-1	1	1
NS20231Q	1	1	3	2014	-1	1	1	-1	-1	4	1994	-1	21	2	-1	-1	1	1	1
NS20287V	1	2	4	2009	-1	7	1	-1	-1	8	1985	-1	30	1	-1	-1	-1	2	-1
NS20287V	2	1	1	2012	-1	4	1	-1	-1	1	1985	-1	31	1	-1	-1	-1	2	-1
NS20290G	1	2	2	2007	-1	8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20290G	2	1	1	2012	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20290G	3	1	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20297P	1	2	4	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20329G	1	2	3	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20329G	2	1	6	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20341M	1	1	4	2011	-1	5	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS20350F	1	2	6	2008	-1	8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20350F	2	2	12	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20350F	3	2	6	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20367H	1	2	5	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20379E	1	1	9	2006	-1	9	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20379E	2	2	10	2007	-1	8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20392L	1	1	9	2006	-1	9	1	-1	11	8	1991	-1	24	1	-1	-1	-1	1	1
NS20392L	2	1	8	2015	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS20418N	1	1	5	2014	-1	1	1	-1	-1	6	1989	-1	26	1	-1	-1	-1	1	1
NS20432W	1	2	1	2010	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20432W	2	1	-9	-9	-8	-8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20432W	3	1	8	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20436A	1	1	1	2016	-1	0	1	-1	1	-1	-1	-1	-1	3	2	1	1	-1	-1
NS20443R	1	2	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20444S	1	2	9	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20444S	2	1	2	2014	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20449Y	1	2	6	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20449Y	2	2	5	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20451J	1	1	10	2012	-1	3	1	-1	1	-1	-1	-1	-1	2	-1	-1	1	1	1
NS20463F	1	2	10	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20463F	2	2	12	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20468L	1	2	1	2008	-1	7	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20468L	2	2	2	2010	-1	5	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20468L	3	2	8	2012	-1	3	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20468L	4	2	5	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20468L	5	2	7	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20475C	1	1	12	2007	-1	8	1	-1	-9	-1	-1	-1	-1	3	1	3	3	2	-1
NS20475C	2	1	1	2009	-1	7	1	-1	-9	-1	-1	-1	-1	3	1	4	2	2	-1
NS20475C	3	1	12	2010	-1	5	1	-1	-9	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS20476D	1	1	8	2010	-1	5	1	-1	1	-1	-1	-1	-1	2	-1	-1	1	1	3
NS20476D	2	2	4	2014	-1	2	1	-1	11	2	1986	-1	30	2	-1	-1	1	1	1
NS20508W	1	1	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20517P	1	1	8	2013	-1	2	1	-1	-1	11	1989	-1	26	1	-1	-1	-1	2	-1
NS20526H	1	2	11	2014	-1	1	1	-1	-1	9	1986	-1	29	1	-1	-1	-1	1	2
NS20533Z	1	1	1	2010	-1	5	1	-1	2	-1	-1	-1	-1	2	-1	-1	1	1	1
NS20546X	1	1	8	2007	-1	8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20546X	2	1	4	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20546X	3	2	3	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20549A	1	2	11	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20550K	1	1	12	2010	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20550K	2	2	5	2015	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20550K	3	1	5	2015	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20557S	1	2	12	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20558T	1	1	2	2010	-1	6	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS20558T	2	1	2	2012	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS20559V	1	2	2	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20559V	2	1	7	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20560E	1	1	2	2011	-1	5	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20560E	2	1	6	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20573C	1	2	3	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20581V	1	1	1	2014	-1	2	1	-1	-1	9	1993	-1	22	2	-1	-1	2	1	1
NS20598X	1	1	2	2011	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20598X	2	1	6	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20599Y	1	2	2	2010	-1	5	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20599Y	2	1	4	2013	-1	2	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20599Y	3	1	1	2009	-1	6	3	1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1
NS20603S	1	1	2	2011	-1	5	1	2	-1	-9	-9	23	23	3	2	1	7	-1	-1
NS20603S	2	1	9	2006	-1	9	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20603S	3	2	6	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20609Z	1	2	12	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20611K	1	2	6	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20618S	1	2	12	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20620D	1	1	9	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20629N	1	2	12	2012	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20632A	1	1	2	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20632A	2	2	2	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20634C	1	2	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20641T	1	2	10	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20650M	1	1	7	2010	-1	5	1	-1	-1	1	1988	-1	28	1	-1	-1	-1	1	3
NS20650M	2	2	9	2015	-1	0	1	-1	-1	1	1993	-1	23	1	-1	-1	-1	1	1
NS20658W	1	1	9	2004	-1	11	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20658W	2	2	5	2006	-1	10	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20658W	3	1	10	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20684A	1	2	3	2015	-1	0	1	-1	-1	8	1993	-1	22	1	-1	-1	-1	4	-1
NS20684A	2	1	1	2012	-1	3	1	-1	-1	9	1993	-1	21	3	2	8	2	1	2
NS20687D	1	1	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20721G	1	2	5	2009	-1	6	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS20721G	2	1	8	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20746B	1	2	-9	-9	-9	-9	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20746B	2	1	-9	-9	-9	-9	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20750P	1	1	4	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20753S	1	2	5	2014	-1	2	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS20754T	1	2	1	2008	-1	8	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS20779N	1	1	4	2012	-1	4	1	-1	-1	3	1992	-1	24	3	2	4	7	1	3
NS20779N	2	2	4	2013	-1	3	1	-1	-1	3	1992	-1	24	3	2	4	7	1	3
NS20779N	3	1	7	2015	-1	0	1	-1	-1	3	1992	-1	24	3	2	4	3	1	3
NS20782A	1	1	8	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20782A	2	2	7	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20784C	1	2	5	2011	-1	5	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20811P	1	1	1	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20811P	2	1	7	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20811P	3	2	9	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20811P	4	1	11	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20815T	1	2	4	2010	-1	6	1	-1	-1	-9	-9	-9	-9	3	2	1	1	-1	-1
NS20815T	2	2	11	2013	-1	2	1	-1	-1	-9	-9	-9	-9	3	2	1	1	-1	-1
NS20830C	1	2	4	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20830C	2	1	4	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20832E	1	2	8	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20832E	2	1	4	2012	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20849G	1	2	2	2013	-1	3	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20849G	2	2	12	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20857Z	1	2	12	2012	-1	2	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS20859B	1	1	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20871G	1	2	12	2009	-1	6	1	-1	1	-1	-1	-1	-1	3	1	9	-1	-1	-1
NS20871G	2	1	1	2011	-1	5	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20871G	3	2	10	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS20872H	1	2	5	2007	-1	9	1	2	-1	-9	-9	30	30	1	-1	-1	-1	2	-1
NS20872H	2	1	8	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20872H	3	1	2	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20875L	1	1	9	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20883D	1	2	5	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20892X	1	2	10	2009	-1	6	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS20899E	1	2	6	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20899E	2	1	1	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20902Y	1	2	4	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20921L	1	2	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20924P	1	1	5	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20924P	2	1	9	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20941A	1	1	12	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20968X	1	1	5	2011	-1	5	1	-1	1	-1	-1	-1	-1	2	-1	-1	2	1	1
NS20991Y	1	2	9	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20991Y	2	1	12	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS20992Z	1	1	1	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21002Z	1	2	1	2013	-1	2	1	-1	-1	1	1989	-1	26	1	-1	-1	-1	1	3
NS21005C	1	2	1	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21021M	1	1	7	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21021M	2	1	5	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21022N	1	1	10	2011	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS21027T	1	2	3	2016	-1	0	1	-1	-1	-9	-9	36	36	1	-1	-1	-1	1	1
NS21059E	1	1	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21066W	1	2	11	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21086K	1	1	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21100Z	1	2	8	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21101A	1	1	7	2006	-1	9	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21101A	2	2	2	2012	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21105E	1	1	8	2008	-1	7	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21105E	2	2	1	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21115Z	1	1	1	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21119D	1	1	10	2011	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21119D	2	1	3	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21144G	1	2	-9	-9	6	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21144G	2	2	10	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21186M	1	2	3	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21189Q	1	1	6	2010	-1	5	1	-1	-1	-9	-9	23	23	3	2	3	7	2	-1
NS21192C	1	2	1	2004	-1	12	3	1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1
NS21192C	2	1	1	2008	-1	8	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21192C	3	2	6	2009	-1	6	3	1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1
NS21192C	4	1	8	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21192C	5	1	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	3	1	9	-1	-1	-1
NS21199K	1	1	-9	-9	0	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21209L	1	2	7	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21218E	1	2	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21242G	1	1	4	2011	-1	4	1	-1	-1	11	1979	-1	36	1	-1	-1	-1	1	1
NS21242G	2	1	2	2014	-1	1	1	-1	-1	11	1979	-1	36	1	-1	-1	-1	1	2
NS21245K	1	1	7	2011	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS21261V	1	1	1	2011	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21261V	2	2	12	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21261V	3	2	3	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21266A	1	2	2	2010	-1	5	1	-1	1	-1	-1	-1	-1	3	1	1	7	-1	-1
NS21283L	1	2	2	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21285N	1	1	4	2009	-1	6	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21285N	2	1	1	2014	-1	2	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21291D	1	1	7	2015	-1	0	1	-1	-1	9	1986	-1	29	1	-1	-1	-1	1	1
NS21314C	1	1	6	2010	-1	5	1	-1	1	-1	-1	-1	-1	2	-1	-1	1	1	1
NS21327A	1	1	2	2014	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS21354F	1	2	10	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1
NS21354F	2	2	10	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1
NS21354F	3	1	11	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1
NS21358K	1	2	8	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21364A	1	2	-9	-9	-9	-9	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21367D	1	2	12	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21367D	2	2	6	2013	-1	2	1	2	-1	10	1989	-1	26	3	2	1	2	-1	-1
NS21372S	1	1	7	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21372S	2	1	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21373T	1	2	1	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21377Y	1	1	4	2012	-1	3	1	2	1	-1	-1	-1	-1	2	-1	-1	2	1	1
